dataset_id,name,family,source,task_type,seed,length,ext_sample_entropy_m2,ext_approx_entropy_m2,ext_lz_complexity,ext_hurst_rs,ext_psd_slope,ext_spectral_centroid,ext_spectral_bandwidth,ext_spectral_rolloff85,ext_zero_crossing_rate,ext_turning_point_rate,ext_outlier_rate_3sigma,ext_spike_rate_mad6,ext_arch_lm5,ext_volatility_ac1,ext_trend_strength,ext_seasonality_strength,ext_changepoint_count,ext_recurrence_rate,ext_recurrence_determinism,ext_fnn_fraction,ext_corr_dim_approx,ext_bds_like,ext_zero_fraction,ext_cv2_positive
intermittent_p0.05_s014:5114:800,intermittent_p0.05_s014,nonstationary,synthetic,forecast,5114,800,0.1343057866409244,0.3835253764694424,1.7238392939222322,0.5704201145395961,-0.552599428827362,0.16314117286973134,0.13053782179103926,0.328125,0.09261576971214018,0.600250626566416,0.02125,0.19148936170212766,23.790948569227105,0.49275820685919625,0.0028951785602101543,0.13452489422895628,4.0,0.09972003513928457,0.5351556067841264,0.5200573065902578,2.1014240770847277,0.04174356804560497,0.0,6.512437702163545
intermittent_p0.16_s015:5115:800,intermittent_p0.16_s015,nonstationary,synthetic,forecast,5115,800,0.3790604706777816,0.7422240523414283,1.6153459117872666,0.6092021396025312,-0.5711011795354364,0.16298549407877022,0.128714652462807,0.318359375,0.20275344180225283,0.5526315789473685,0.0325,0.26282853566958697,20.683970024210925,0.4002106458441592,0.001140163465491395,0.1108839443081876,6.0,0.09972003513928457,0.6036555244524946,0.48424068767908307,0.5975401723169464,0.0390875304479108,0.0,2.3656552917808207
intermittent_p0.08_s016:5116:800,intermittent_p0.08_s016,nonstationary,synthetic,forecast,5116,800,0.1905068018117714,0.46841105063732047,1.747948934396669,0.627079381130345,-0.49855531769374434,0.1732889130268126,0.1319021435388763,0.33984375,0.1251564455569462,0.600250626566416,0.02625,0.22152690863579474,22.500152136329262,0.4718620685002382,2.5429975376023428e-05,0.14112258188211532,5.0,0.09972003513928457,0.5407541577474065,0.4785100286532951,1.7899201389497505,0.048154347140716536,0.0,5.167509526852467
intermittent_p0.18_s017:5117:800,intermittent_p0.18_s017,nonstationary,synthetic,forecast,5117,800,0.4337832987743249,0.8167406971215323,1.6153459117872666,0.6150971715508539,-0.5667920312513952,0.1614795313347751,0.1278611804235692,0.30078125,0.21526908635794745,0.5300751879699248,0.01875,0.21526908635794745,64.64570716941785,0.4105785174478495,0.013522618640013029,0.139300822291341,6.0,0.09972003513928457,0.5419068005927877,0.49140401146131807,0.502355157264155,0.027076024478151994,0.0,2.39307136006029
intermittent_p0.09_s018:5118:800,intermittent_p0.09_s018,nonstationary,synthetic,forecast,5118,800,0.23417506333223992,0.5546537751182501,1.6997296534477955,0.582378468180445,-0.5203113098803048,0.16972385776244303,0.1324530962162579,0.333984375,0.14267834793491865,0.6015037593984962,0.02125,0.20400500625782228,22.66902363311604,0.47567239103757275,0.0012702785682422446,0.1528926847757699,0.0,0.09972003513928457,0.5570558208463692,0.4899713467048711,0.8778619438779014,0.04631191245092503,0.0,3.398559330112877
intermittent_p0.19_s019:5119:800,intermittent_p0.19_s019,nonstationary,synthetic,forecast,5119,800,0.4617322717296847,0.8392255663893713,1.5550718106011743,0.5803919882238745,-0.6221790218963156,0.15460414123126912,0.12608700372182283,0.28515625,0.246558197747184,0.5363408521303258,0.01875,0.11389236545682102,145.80371128438944,0.4387288548337577,0.0001727060170574335,0.15771601886008005,3.0,0.09972003513928457,0.531533014984357,0.5186246418338109,0.49452062000610214,0.02316595679135436,0.0,2.1273226362678685
trend_seasonal_s70_000:5200:800,trend_seasonal_s70_000,nonstationary,synthetic,forecast,5200,800,0.8986623773095942,0.9331936252716284,0.9523307987402541,0.7360649113211308,-0.6152873307727268,0.024586808388428964,0.05528528533471789,0.015625,0.06132665832290363,0.631578947368421,0.0,0.0,662.4744261306471,0.09210427902989146,0.24459012606547736,0.9489714479600891,0.0,0.09972003513928457,0.7330808496624404,0.3681948424068768,1.7195449464691228,0.15284629128577717,0.0,
trend_seasonal_s62_001:5201:800,trend_seasonal_s62_001,nonstationary,synthetic,forecast,5201,800,0.8027733495197008,0.8329605836238039,0.9884952594519093,0.754687260118627,-0.6294251314553094,0.024914191368225008,0.05196903054342518,0.017578125,0.0688360450563204,0.581453634085213,0.0,0.0,706.0571720123266,0.036654771117989066,0.4369306353012763,0.9616487853586061,0.0,0.09972003513928457,0.7609089412152149,0.3624641833810888,1.6204346644241137,0.1635569428521674,0.0,0.05588711055469245
trend_seasonal_s26_002:5202:800,trend_seasonal_s26_002,nonstationary,synthetic,forecast,5202,800,1.1886324033736448,1.171991535358047,1.072879001112438,0.30568071552134657,-0.3769862031570953,0.05109551814374329,0.053080512778696534,0.041015625,0.10888610763454318,0.42857142857142855,0.0,0.0,486.14307516358895,-0.052826519798240046,0.03736610206555435,0.9229973576650121,13.0,0.09972003513928457,0.7811625226411988,0.38825214899713467,1.703467951221378,0.09432713460336906,0.0,0.3406079229718323
trend_seasonal_s30_003:5203:800,trend_seasonal_s30_003,nonstationary,synthetic,forecast,5203,800,1.0502128119359426,1.063890054235379,1.096988641586875,0.37311017199823393,-0.43237961922105855,0.044512641781183505,0.05179019142241514,0.03515625,0.09637046307884856,0.424812030075188,0.0,0.0,607.8745778059422,-0.06654200783779518,0.2083910630629361,0.9219400455944271,0.0,0.09972003513928457,0.7721060431417751,0.3495702005730659,1.8020652142776246,0.11212872761682588,0.0,
trend_seasonal_s49_004:5204:800,trend_seasonal_s49_004,nonstationary,synthetic,forecast,5204,800,1.103671930831691,1.083048588747621,1.0005500796891278,0.5408211122073474,-0.42807233125757993,0.032400830968668914,0.056509930354105245,0.0234375,0.08886107634543179,0.5864661654135338,0.0,0.0,606.8085585072853,0.051797385416373264,0.09811895504858403,0.9210705813709095,0.0,0.09972003513928457,0.7110159723365717,0.3954154727793696,1.850824277754307,0.13053055678900918,0.0,
trend_seasonal_s64_005:5205:800,trend_seasonal_s64_005,nonstationary,synthetic,forecast,5205,800,0.9943052853315638,1.0111887824690537,0.9884952594519093,0.7057906656970795,-0.41082880589592113,0.0266922575156672,0.05620597425197214,0.017578125,0.0851063829787234,0.62531328320802,0.0,0.0,621.8497632722618,0.057447806173775685,0.08858437322681145,0.944722887480397,0.0,0.09972003513928457,0.7279762884900379,0.38825214899713467,1.726909195765511,0.14547337949633882,0.0,0.755527504139095
trend_seasonal_s44_006:5206:800,trend_seasonal_s44_006,nonstationary,synthetic,forecast,5206,800,0.9547160055051824,0.969115634105647,0.9764404392146909,0.5551784550775175,-0.5762402295050947,0.032153738341156556,0.049319785372723496,0.025390625,0.08260325406758448,0.5075187969924813,0.0,0.0,649.966711415366,-0.004015091058996397,0.22459842840102073,0.9292075301258872,0.0,0.09972003513928457,0.7558043800428125,0.37965616045845274,1.7812883636268657,0.14073505032622813,0.0,0.11922545981812363
trend_seasonal_s41_007:5207:800,trend_seasonal_s41_007,nonstationary,synthetic,forecast,5207,800,0.7554187221177666,0.8088991881917242,0.9282211582658174,0.5826960413972135,-0.6509973926944613,0.03165643837163876,0.04923442597174566,0.025390625,0.05381727158948686,0.5012531328320802,0.0,0.0,717.2120645579744,-0.05424632803566715,0.5576342965110612,0.9576589698899889,0.0,0.09972003513928457,0.7684834513420056,0.30515759312320917,1.6355202226242644,0.16096541793059688,0.0,0.04816685628573807
trend_seasonal_s17_008:5208:800,trend_seasonal_s17_008,nonstationary,synthetic,forecast,5208,800,1.062500923330006,1.047003209007551,1.301920585619588,0.1672173940208897,-0.3118349861904237,0.07208285074373424,0.049986438474215154,0.060546875,0.13516896120150187,0.2781954887218045,0.0,0.0,434.1907348490665,-0.002436284484827293,0.008403488167834539,0.9408925689731356,4.0,0.09972003513928457,0.8401119710192656,0.3624641833810888,1.5936803158198418,0.06202563216518425,0.0,0.31862927436840105
trend_seasonal_s60_009:5209:800,trend_seasonal_s60_009,nonstationary,synthetic,forecast,5209,800,0.9845704778604202,0.988024312314661,0.9884952594519093,0.6700099351997231,-0.6085326748562746,0.026616712532356937,0.05146563538960637,0.01953125,0.07133917396745933,0.581453634085213,0.0,0.0,648.3718323052184,0.06213485056468404,0.17216843666243886,0.9416445482594231,0.0,0.09972003513928457,0.7197431253087436,0.3524355300859599,1.7758959975721527,0.1446678345205594,0.0,0.14820173784773455
trend_seasonal_s31_010:5210:800,trend_seasonal_s31_010,nonstationary,synthetic,forecast,5210,800,0.9762171734064085,0.9960860062039201,1.0487693606380013,0.4533479174927724,-0.5583550291593137,0.041192994474219605,0.04800427027965256,0.033203125,0.07759699624530664,0.4523809523809524,0.0,0.0,648.8750895788361,-0.04550152223608287,0.3308157060711501,0.910962321057785,0.0,0.09972003513928457,0.7727646961962786,0.3868194842406877,1.763611034759982,0.12563507499947302,0.0,0.08024915829223864
trend_seasonal_s55_011:5211:800,trend_seasonal_s55_011,nonstationary,synthetic,forecast,5211,800,0.9712897919489435,1.0103376957246684,1.072879001112438,0.6001485387257893,-0.38624845314521533,0.028635326867914007,0.05178320959172081,0.01953125,0.09386733416770963,0.5676691729323309,0.0,0.0,552.4660502832786,-0.0351873082618978,2.306341004842949e-06,0.9227323437164573,0.0,0.09972003513928457,0.7602502881607114,0.4068767908309456,1.6744553253643901,0.1420435677220631,0.0,0.37513172097425823
trend_seasonal_s47_012:5212:800,trend_seasonal_s47_012,nonstationary,synthetic,forecast,5212,800,0.9709267064110197,0.9786279433837319,0.9884952594519093,0.5970980350906889,-0.5717316456160062,0.03063977133184166,0.05011791650800604,0.0234375,0.07509386733416772,0.5463659147869674,0.0,0.0,677.172130844736,-0.03796228907180929,0.27829827596882906,0.9361223044614347,0.0,0.09972003513928457,0.7251770130083979,0.336676217765043,1.76267307526705,0.14409137889309295,0.0,0.10553324519915445
trend_seasonal_s22_013:5213:800,trend_seasonal_s22_013,nonstationary,synthetic,forecast,5213,800,1.107639587326172,1.1190862689835868,1.1452079225357488,0.2114469667014524,-0.13594541551632489,0.0601056846052165,0.05676131811993656,0.0546875,0.11514392991239049,0.37468671679197996,0.0,0.0,479.1695557380562,-0.0656731001008539,0.07272444802462019,0.9351833727414492,7.0,0.09972003513928457,0.7940062572040177,0.41117478510028654,1.7659797202666114,0.07749212292003987,0.0,0.3161400498667693
trend_seasonal_s38_014:5214:800,trend_seasonal_s38_014,nonstationary,synthetic,forecast,5214,800,0.9105686115216899,0.940533242631366,1.072879001112438,0.5099380122130527,-0.6274944246083961,0.034690761067052836,0.047222756205511814,0.02734375,0.08635794743429287,0.49373433583959897,0.0,0.0,681.2214385436996,-0.04849604617128242,0.3860641828206297,0.9309477429864187,0.0,0.09972003513928457,0.770788737032768,0.3853868194842407,1.7585419165587524,0.140742118114427,0.0,0.07535939424292339
trend_seasonal_s33_015:5215:800,trend_seasonal_s33_015,nonstationary,synthetic,forecast,5215,800,1.0642366348145305,1.0777455875278812,1.0487693606380013,0.3866877099867865,-0.16061623394254648,0.04203297686420522,0.05345253071931031,0.03125,0.09136420525657071,0.49373433583959897,0.0,0.0,535.0476187794272,-0.043357533848297186,0.01235491355340046,0.9256378917744726,0.0,0.09972003513928457,0.8035567264943191,0.3982808022922636,1.6898585727831095,0.1125236024212351,0.0,0.3621343445365257
trend_seasonal_s55_016:5216:800,trend_seasonal_s55_016,nonstationary,synthetic,forecast,5216,800,1.0129748779851426,1.0325526683802995,0.9884952594519093,0.6354407932845084,-0.47277333624841933,0.028624636383156973,0.053019534031965486,0.01953125,0.07634543178973717,0.5889724310776943,0.0,0.0,603.9793178253232,-0.02000355703508347,0.11156305168589087,0.9357184471088875,0.0,0.09972003513928457,0.720566441626873,0.3510028653295129,1.7916385754470214,0.1407223011668039,0.0,0.22812348787818945
trend_seasonal_s23_017:5217:800,trend_seasonal_s23_017,nonstationary,synthetic,forecast,5217,800,0.9300952547860653,0.9440046578303201,1.0487693606380013,0.4753743195911737,-0.4217022075227683,0.05065051910466896,0.05068096667380597,0.044921875,0.07884856070087609,0.37719298245614036,0.0,0.0,673.7797510332914,-0.011389621122496751,0.5570379110590137,0.9255421556398545,20.0,0.09972003513928457,0.7854437674954717,0.3753581661891118,1.7300339811519774,0.12688988729243178,0.0,0.05154907439601868
trend_seasonal_s50_018:5218:800,trend_seasonal_s50_018,nonstationary,synthetic,forecast,5218,800,0.8787396103397579,0.9050135957642329,0.9884952594519093,0.6151207465436767,-0.5142217052611074,0.028547001188293744,0.05248954298471956,0.021484375,0.0688360450563204,0.5463659147869674,0.0,0.0,702.6465054995422,0.0036081442523744106,0.4516204961665361,0.9550833176244956,0.0,0.09972003513928457,0.732092870080685,0.34097421203438394,1.722998395763396,0.15492684601240855,0.0,0.052207166606351635
trend_seasonal_s69_019:5219:800,trend_seasonal_s69_019,nonstationary,synthetic,forecast,5219,800,0.9857569544666688,1.023600880441382,0.9884952594519093,0.7148994074381052,-0.5594538244971992,0.025008302147017547,0.05388460671406674,0.015625,0.08260325406758448,0.5764411027568922,0.0,0.0,594.4707903722228,0.13714361052236823,0.04097879392073012,0.9410299839473061,0.0,0.09972003513928457,0.722048410999506,0.37679083094555876,1.7579070147816733,0.14093164965757382,0.0,0.4992177902481237
mackey_glass_tau34_s000_snr5db:9000:800,mackey_glass_tau34_s000_snr5db,chaotic_flow,synthetic,forecast,9000,800,1.7414075368198911,1.4527543041441673,1.4586332487034273,0.9479971463577411,-0.673053413938704,0.07764324843011658,0.1273413388215668,0.228515625,0.24405506883604505,0.6691729323308271,0.0,0.0,219.2631078835738,0.12292403586998153,0.006716508220362738,0.7058299962480165,0.0,0.09972003513928457,0.5959163510620781,0.5358166189111748,2.3133806751244244,0.05153589382691304,0.0,0.11148526958489857
mackey_glass_tau42_s001_snr10db:9001:800,mackey_glass_tau42_s001_snr10db,chaotic_flow,synthetic,forecast,9001,800,1.2750178895686417,1.2163468475995405,1.181372383247404,0.9396065610138542,-1.099980063680864,0.03521731796535199,0.07598922043812462,0.03515625,0.11764705882352941,0.5839598997493735,0.0,0.0,493.603112111317,0.08652657586846033,0.0005561046723169261,0.8862212088299583,2.0,0.09972003513928457,0.6682035237938416,0.47277936962750716,2.019566838351247,0.10977506118304164,0.0,0.10302099409116547
mackey_glass_tau28_s002_snr20db:9002:800,mackey_glass_tau28_s002_snr20db,chaotic_flow,synthetic,forecast,9002,800,0.6502728168198175,0.699483272446388,0.9643856189774724,0.8405131736542777,-1.6722454710435746,0.01739241867266081,0.027960875257384575,0.01953125,0.0425531914893617,0.46616541353383456,0.0,0.0,739.7537921731046,-0.061982998433042,8.969686641835395e-05,0.9620590762296073,0.0,0.09972003513928457,0.7745759920961633,0.3495702005730659,1.5312281857258088,0.17518939542550183,0.0,0.10114977232893026
mackey_glass_tau29_s003_snr5db:9003:800,mackey_glass_tau29_s003_snr5db,chaotic_flow,synthetic,forecast,9003,800,1.7553756867844592,1.4333939388357217,1.3863043272801168,0.9071429700366955,-0.5066010603331434,0.06866473819103874,0.12424572836404449,0.1640625,0.20901126408010012,0.6892230576441103,0.00125,0.0,215.46148529303696,0.23345790884782047,0.00049131467699981,0.7360934571287447,0.0,0.09972003513928457,0.6049728305615018,0.4684813753581662,2.3539136136034116,0.04979662108781066,0.0,0.13960314432928583
mackey_glass_tau33_s004_snr10db:9004:800,mackey_glass_tau33_s004_snr10db,chaotic_flow,synthetic,forecast,9004,800,1.2568403027907968,1.2077879660222361,1.2295916641962774,0.9325259938164301,-0.9167844112515983,0.0342786105042848,0.0811647196327579,0.025390625,0.1376720901126408,0.6127819548872181,0.0,0.0,469.9595568059865,0.18308346218021765,0.000182331459929852,0.8913677174014737,0.0,0.09972003513928457,0.7075580438004281,0.3982808022922636,1.9804095102629007,0.11239143730565815,0.0,0.14334823850793446
mackey_glass_tau38_s005_snr20db:9005:800,mackey_glass_tau38_s005_snr20db,chaotic_flow,synthetic,forecast,9005,800,0.6519434538925502,0.6846004542632294,0.9161663380285989,0.8884477920934031,-1.7125914529846782,0.016533170262903504,0.028840227240145948,0.0234375,0.057571964956195244,0.48621553884711777,0.0,0.0,731.706514513721,-0.059344280337428945,0.003637813346004215,0.9654073706182257,1.0,0.09972003513928457,0.7831384818047094,0.3223495702005731,1.5644540274119227,0.17471036517990146,0.0,0.09932639776559923
mackey_glass_tau17_s006_snr5db:9006:800,mackey_glass_tau17_s006_snr5db,chaotic_flow,synthetic,forecast,9006,800,1.745179250709426,1.4401663882903541,1.4586332487034273,0.6889100559187392,-0.6181267206469788,0.08197180445449258,0.12542641800979268,0.208984375,0.22403003754693368,0.656641604010025,0.0,0.0,227.9982412569018,0.19282312074955169,0.00012969649126215455,0.7210233713599267,1.0,0.09972003513928457,0.5850485756627697,0.504297994269341,2.3247921685586452,0.04837837146177493,0.0,0.08693761273531311
mackey_glass_tau19_s007_snr10db:9007:800,mackey_glass_tau19_s007_snr10db,chaotic_flow,synthetic,forecast,9007,800,1.3170042766776704,1.2705836377297968,1.241646484433496,0.7756600991913766,-0.932307729294978,0.040350208528165524,0.0792789690193416,0.029296875,0.16520650813516896,0.6278195488721805,0.0,0.0,516.7759271334778,0.16492828241273233,0.003421674414116116,0.8705875374185027,0.0,0.09972003513928457,0.6357648608595422,0.44126074498567336,2.0420094273666476,0.10769438422351785,0.0,0.0794838320725024
mackey_glass_tau20_s008_snr20db:9008:800,mackey_glass_tau20_s008_snr20db,chaotic_flow,synthetic,forecast,9008,800,0.6841706561356945,0.719599387225383,0.9764404392146909,0.7470320719836645,-1.719555862810123,0.02130764061965765,0.02707452284168573,0.025390625,0.0688360450563204,0.41228070175438597,0.0,0.0,742.4804175158297,0.03600752353909295,0.002785987163091863,0.9526287448004073,0.0,0.09972003513928457,0.7811625226411988,0.336676217765043,1.597784901785095,0.16202026822420948,0.0,0.08049472096449582
mackey_glass_tau31_s009_snr5db:9009:800,mackey_glass_tau31_s009_snr5db,chaotic_flow,synthetic,forecast,9009,800,1.663934226180387,1.4019479784257243,1.4224687879917721,0.8925910801231125,-0.7925440456335996,0.0676820982566554,0.12004325393027006,0.16796875,0.20901126408010012,0.631578947368421,0.0,0.0,281.88950887564374,0.14629751495461035,0.0020808763469433167,0.7363786362403353,0.0,0.09972003513928457,0.6199571875514572,0.5128939828080229,2.27351342156602,0.0576425915236643,0.0,0.11955358360677336
mackey_glass_tau21_s010_snr10db:9010:800,mackey_glass_tau21_s010_snr10db,chaotic_flow,synthetic,forecast,9010,800,1.2969626326689236,1.2423215777232635,1.1693175630101853,0.7650768121535341,-0.9666414680036376,0.03892666542373144,0.07835754920505567,0.02734375,0.11639549436795996,0.6152882205513784,0.0,0.0,504.77675141762427,0.1347963752282388,0.0008254363543894749,0.8807370223825959,0.0,0.09972003513928457,0.6678741972665898,0.4670487106017192,2.0487813870013114,0.10536161134457148,0.0,0.08965019910018387
mackey_glass_tau16_s011_snr20db:9011:800,mackey_glass_tau16_s011_snr20db,chaotic_flow,synthetic,forecast,9011,800,0.7173511172642646,0.7549619629807256,1.0246597201635645,0.6267654786789619,-1.6197197491111281,0.024498153289463944,0.02716115201584757,0.02734375,0.056320400500625784,0.37092731829573933,0.0,0.0,725.5065924914081,-0.03940780756809117,0.00011593627974426646,0.9408675169328308,0.0,0.09972003513928457,0.7800098797958176,0.32951289398280803,1.6151407740318773,0.1574979350597276,0.0,0.06133230413804779
mackey_glass_tau37_s012_snr5db:9012:800,mackey_glass_tau37_s012_snr5db,chaotic_flow,synthetic,forecast,9012,800,1.6484323556463778,1.3924552510175774,1.338085046331243,1.014795970705568,-0.5967494756251489,0.07331093522685073,0.1294538994010617,0.2109375,0.1939924906132666,0.6541353383458647,0.0,0.0,226.2307189440971,0.2520116912832343,1.1508056967812763e-05,0.7372512039910069,0.0,0.09972003513928457,0.6253910752511115,0.48424068767908307,2.2904952845341833,0.05348126950771587,0.0,0.17451164484196274
mackey_glass_tau39_s013_snr10db:9013:800,mackey_glass_tau39_s013_snr10db,chaotic_flow,synthetic,forecast,9013,800,1.318225222173779,1.2534820412864955,1.1452079225357488,0.9624552560313904,-1.1166977289966602,0.03351802797941649,0.07897714946288772,0.029296875,0.11013767209011265,0.6578947368421053,0.0,0.0,507.3290853445099,0.2214366330547509,0.0032015080877658697,0.8869641123953926,1.0,0.09972003513928457,0.6980075745101267,0.4684813753581662,2.0496151956459276,0.10755423036048836,0.0,0.1406710737661154
mackey_glass_tau27_s014_snr20db:9014:800,mackey_glass_tau27_s014_snr20db,chaotic_flow,synthetic,forecast,9014,800,0.6597185841604596,0.6919949777339856,0.9884952594519093,0.8181816634576139,-1.8535838919748127,0.01870698506914183,0.026895606683167254,0.021484375,0.04881101376720901,0.40225563909774437,0.0,0.0,751.6153126658427,-0.009003743988590449,0.0002031009939336137,0.9592237444355106,0.0,0.09972003513928457,0.7732586859871563,0.2922636103151863,1.5675661514019326,0.1717394343717172,0.0,0.08526675606366842
mackey_glass_tau25_s015_snr5db:9015:800,mackey_glass_tau25_s015_snr5db,chaotic_flow,synthetic,forecast,9015,800,1.67354079862686,1.4121193175761872,1.4224687879917721,0.8925196611021068,-0.6729275428663506,0.07371473090336776,0.12332831904286741,0.189453125,0.2127659574468085,0.6478696741854637,0.00125,0.0,280.87171074050195,0.1357962402602065,0.003259329718513837,0.739101690471555,0.0,0.09972003513928457,0.6095834019430265,0.5114613180515759,2.2276317593914308,0.05899598713335599,0.0,0.12719858521455704
mackey_glass_tau36_s016_snr10db:9016:800,mackey_glass_tau36_s016_snr10db,chaotic_flow,synthetic,forecast,9016,800,1.2846418386144705,1.2177393534797019,1.1090434618240934,0.9807548359636256,-0.9353442068036678,0.03373922470224568,0.08113695793719267,0.0234375,0.11639549436795996,0.6365914786967418,0.0,0.0,466.86746916405525,0.11164616464600051,0.01394246821304923,0.8944857812205825,0.0,0.09972003513928457,0.7118392886547011,0.46131805157593125,2.008374836362157,0.11157282838324756,0.0,0.1584292586954258
mackey_glass_tau23_s017_snr20db:9017:800,mackey_glass_tau23_s017_snr20db,chaotic_flow,synthetic,forecast,9017,800,0.6816934014913019,0.6995206609466176,0.9643856189774724,0.7828534067243018,-1.8030428727333798,0.019016464338748283,0.025462590430903972,0.0234375,0.06132665832290363,0.39849624060150374,0.0,0.0,749.3948684741002,0.017778764165308106,0.00360410828632729,0.9582705552688845,0.0,0.09972003513928457,0.7747406553597892,0.29369627507163326,1.6083193570145766,0.1667759202422519,0.0,0.08729412020998092
mackey_glass_tau42_s018_snr5db:9018:800,mackey_glass_tau42_s018_snr5db,chaotic_flow,synthetic,forecast,9018,800,1.6854293689401738,1.408240164693983,1.4224687879917721,0.9853501784325983,-0.7827480185776413,0.08083116644675994,0.12701108002055356,0.234375,0.20275344180225283,0.6378446115288221,0.00125,0.0,251.3438446366784,0.1607734895178071,0.0055264484855784834,0.7171532059850406,2.0,0.09972003513928457,0.6227564630330973,0.4871060171919771,2.367469382278911,0.04579663104941645,0.0,0.12409533052484645
mackey_glass_tau45_s019_snr10db:9019:800,mackey_glass_tau45_s019_snr10db,chaotic_flow,synthetic,forecast,9019,800,1.255892426176486,1.2016438629865664,1.1090434618240934,1.0065275526666622,-0.9939454248008612,0.03252795112589385,0.08088413701677602,0.025390625,0.10513141426783479,0.6441102756892231,0.0,0.0,478.0469307911389,0.22700138518430785,0.014325435922763585,0.8960421989359132,0.0,0.09972003513928457,0.6983369010373786,0.40974212034383956,2.0116795522028106,0.11185833977351006,0.0,0.1454742727101322
lorenz63_rho30.09_s000_snr20db:9020:800,lorenz63_rho30.09_s000_snr20db,chaotic_flow,synthetic,forecast,9020,800,0.5969314682760039,0.7057573073035184,0.9161663380285989,0.7942102107731058,-1.82985807571591,0.01467378440875966,0.030573851800465682,0.025390625,0.06382978723404255,0.4774436090225564,0.0,0.0,727.3785577376949,0.026528144089215014,0.0007262520299883279,0.9620356930887525,2.0,0.09972003513928457,0.802239420385312,0.3223495702005731,1.4900890256997426,0.17018904245003194,0.0,0.49289587278914254
lorenz63_rho43.24_s001_snr5db:9021:800,lorenz63_rho43.24_s001_snr5db,chaotic_flow,synthetic,forecast,9021,800,1.6741972572448665,1.4224824904605349,1.2898657653823695,0.9073074783855073,-0.8676462069504527,0.07734301261728262,0.12563344093043402,0.21875,0.18898623279098872,0.6403508771929824,0.0,0.0,209.84640446595927,0.21171032976907272,0.05122847136002795,0.7477937776976858,9.0,0.09972003513928457,0.6262143915692409,0.49140401146131807,2.259953936147042,0.05921853205892677,0.0,0.4578387548339669
lorenz63_rho23.42_s002_snr10db:9022:800,lorenz63_rho23.42_s002_snr10db,chaotic_flow,synthetic,forecast,9022,800,1.3787075141068323,1.3246294390013564,1.0005500796891278,0.4191864322306713,-0.21636944609375408,0.04819483190745113,0.07512799525594005,0.03125,0.09637046307884856,0.6052631578947368,0.0,0.0,360.18897340350026,0.06863399015286199,0.0016985065331468485,0.887511482186398,0.0,0.09972003513928457,0.6696854931664745,0.46418338108882523,1.9841224417811192,0.10562741930079506,0.0,
lorenz63_rho44.69_s003_snr20db:9023:800,lorenz63_rho44.69_s003_snr20db,chaotic_flow,synthetic,forecast,9023,800,0.6365059552944967,0.6934102118341614,0.83178259636807,0.8792489452995463,-2.021059457250627,0.01681900489380085,0.029325238915320805,0.029296875,0.03379224030037547,0.43859649122807015,0.0,0.0,719.2478187113632,0.07982990179938194,0.1109529181145602,0.9570114410115014,10.0,0.09972003513928457,0.7740820023052857,0.3037249283667622,1.5460078847802445,0.1701077381586297,0.0,0.3079450063315402
lorenz63_rho30.88_s004_snr5db:9024:800,lorenz63_rho30.88_s004_snr5db,chaotic_flow,synthetic,forecast,9024,800,1.587695716948825,1.35337600495133,1.3621946868056798,0.8757883427567509,-0.8388857965630193,0.0755157177515204,0.12754747950439238,0.1953125,0.20901126408010012,0.6691729323308271,0.0,0.0,300.8227599178555,0.1876283364702528,0.03522449037424469,0.7661239329691345,1.0,0.09972003513928457,0.6133706570064219,0.4813753581661891,2.268916922280376,0.06277991459068835,0.0,0.4666441968841417
lorenz63_rho35.53_s005_snr10db:9025:800,lorenz63_rho35.53_s005_snr10db,chaotic_flow,synthetic,forecast,9025,800,1.2545268240343415,1.213868566629439,1.1452079225357488,0.8981503610016666,-1.1759026984495324,0.03861352505160396,0.0840014646617244,0.037109375,0.12891113892365458,0.606516290726817,0.0,0.0,479.0969903868279,0.0884980170049906,0.004277864849175694,0.8811986622249577,0.0,0.09972003513928457,0.6853285032109336,0.44126074498567336,2.0304889841535614,0.10638609827256867,0.0,0.45093005861668745
lorenz63_rho40.97_s006_snr20db:9026:800,lorenz63_rho40.97_s006_snr20db,chaotic_flow,synthetic,forecast,9026,800,0.6579103744605014,0.7186998823644082,0.83178259636807,0.8101049206023652,-1.9224569568689727,0.01764262445222514,0.030791519162340266,0.029296875,0.03379224030037547,0.487468671679198,0.0,0.0,702.3659778817293,0.08955804068419587,0.13924034176961364,0.9636117400871479,6.0,0.09972003513928457,0.779351226741314,0.29083094555873923,1.5417378642847315,0.17239591369289997,0.0,0.3556142898446826
lorenz63_rho27.93_s007_snr5db:9027:800,lorenz63_rho27.93_s007_snr5db,chaotic_flow,synthetic,forecast,9027,800,1.7147740672592722,1.4299370773887006,1.4224687879917721,0.885814838355542,-0.8732701733042414,0.0729256925905101,0.12305999103332088,0.2109375,0.26282853566958697,0.6629072681704261,0.0025,0.0,284.87040680094515,0.13080690684986576,0.022773773025554278,0.7199590132116449,0.0,0.09972003513928457,0.6066194631977606,0.49283667621776506,2.352097008737979,0.04829241802248213,0.0,0.4986561408963342
